,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Location,Device
2337,A3337,dataanalyticscourse,148.0,3469.0,212.07,14.0,9.0,0.0,1898.0,hydrebad,tablet
2338,A3338,dataanlyticscourse,181.0,3859.0,246.36,22.0,9.0,0.056,1769.0,hyderbad,mobile
2339,A3339,dataanlyticscourse,140.0,3389.0,183.33,28.0,6.0,0.043,1385.0,hyderabad,mobile
2340,A3340,dataanalytciscourse,146.0,5075.0,0.0,13.0,9.0,0.056,1353.0,hydrebad,tablet
2341,A3341,dataanalyticscourse,148.0,3269.0,191.73,18.0,9.0,0.061,1396.0,hyderbad,mobile
2342,A3342,dataanalyticscourse,101.0,4814.0,191.43,17.0,7.0,0.069,1112.0,hyderabad,desktop
2343,A3343,dataanalytciscourse,179.0,5145.0,223.04,29.0,9.0,0.05,1002.0,hyderabad,mobile
2344,A3344,dataanalytciscourse,151.0,4107.0,183.81,21.0,10.0,0.066,1872.0,hyderabad,desktop
2345,A3345,dataanalytciscourse,195.0,3221.0,185.08,19.0,10.0,0.042,1905.0,hydrebad,tablet
2346,A3346,dataanlyticscourse,169.0,4846.0,230.53,15.0,8.0,0.0,1103.0,hyderbad,mobile
2347,A3347,dataanalyticscourse,161.0,3160.0,229.71,17.0,3.0,0.019,1817.0,hyderabad,mobile
2348,A3348,dataanlyticscourse,156.0,5095.0,214.32,30.0,9.0,0.0,1444.0,hyderabad,mobile
2349,A3349,dataanlyticscourse,148.0,3957.0,0.0,20.0,10.0,0.068,1288.0,hyderbad,tablet
2350,A3350,dataanalytciscourse,126.0,4920.0,182.36,27.0,5.0,0.04,1933.0,hyderbad,tablet
2351,A3351,dataanalyticscourse,189.0,3588.0,191.74,22.0,9.0,0.0,1893.0,hydrebad,desktop
2352,A3352,dataanalyticscourse,119.0,4927.0,223.35,16.0,3.0,0.0,1377.0,hydrebad,mobile
2353,A3353,dataanalyticscourse,0.0,0.0,200.54,30.0,5.0,0.032,0.0,hyderbad,desktop
2354,A3354,dataanalytciscourse,127.0,5742.0,233.98,13.0,4.0,0.031,1743.0,hyderbad,tablet
2355,A3355,dataanlyticscourse,106.0,4474.0,181.48,17.0,10.0,0.094,1189.0,hydrebad,tablet
2356,A3356,dataanalytciscourse,119.0,4322.0,183.0,24.0,5.0,0.0,1108.0,hydrebad,mobile
2357,A3357,dataanalytciscourse,81.0,4144.0,180.01,18.0,3.0,0.037,1648.0,hyderbad,mobile
2358,A3358,dataanalyticscourse,152.0,5007.0,208.84,19.0,10.0,0.066,1628.0,hyderabad,mobile
2359,A3359,dataanalyticscourse,153.0,5388.0,219.93,16.0,4.0,0.026,1602.0,hyderabad,tablet
2360,A3360,dataanalyticscourse,120.0,4229.0,244.13,20.0,9.0,0.075,1380.0,hydrebad,desktop
2361,A3361,dataanlyticscourse,167.0,5140.0,228.32,28.0,9.0,0.051,1056.0,hydrebad,mobile
2362,A3362,dataanalytciscourse,116.0,5001.0,186.67,17.0,5.0,0.043,1340.0,hyderabad,desktop
2363,A3363,dataanlyticscourse,93.0,3802.0,215.52,22.0,7.0,0.034,1513.0,hyderabad,mobile
2364,A3364,dataanalyticscourse,159.0,5584.0,249.46,18.0,8.0,0.05,1176.0,hyderabad,desktop
2365,A3365,dataanlyticscourse,146.0,5105.0,224.77,12.0,7.0,0.038,1440.0,hyderabad,mobile
2366,A3366,dataanalytciscourse,136.0,5714.0,190.3,19.0,8.0,0.059,1694.0,hydrebad,desktop
2367,A3367,dataanalyticscourse,159.0,5025.0,208.68,16.0,4.0,0.051,1779.0,hyderabad,mobile
2368,A3368,dataanlyticscourse,83.0,3781.0,220.82,11.0,4.0,0.048,1866.0,hyderbad,mobile
2369,A3369,dataanalyticscourse,136.0,3318.0,215.86,20.0,8.0,0.032,1712.0,hyderabad,tablet
2370,A3370,dataanalytciscourse,136.0,3939.0,213.66,16.0,6.0,0.044,1708.0,hyderabad,tablet
2371,A3371,dataanalyticscourse,166.0,3546.0,221.99,10.0,3.0,0.018,1796.0,hyderabad,desktop
2372,A3372,dataanlyticscourse,192.0,5845.0,247.56,28.0,3.0,0.0,1542.0,hyderbad,desktop
2373,A3373,dataanalyticscourse,0.0,3580.0,223.48,21.0,6.0,0.0,1555.0,hyderabad,tablet
2374,A3374,dataanalytciscourse,108.0,4019.0,199.85,25.0,8.0,0.059,1657.0,hyderabad,tablet
2375,A3375,dataanalytciscourse,175.0,3345.0,185.48,23.0,9.0,0.051,1193.0,hyderabad,desktop
2376,A3376,dataanalyticscourse,80.0,4413.0,245.4,10.0,5.0,0.062,1650.0,hyderabad,mobile
2377,A3377,dataanalyticscourse,192.0,4969.0,234.27,30.0,5.0,0.026,1627.0,hyderabad,tablet
2378,A3378,dataanalyticscourse,85.0,5083.0,181.19,13.0,3.0,0.05,1048.0,hyderabad,mobile
2379,A3379,dataanlyticscourse,91.0,4176.0,216.63,20.0,8.0,0.088,1502.0,hydrebad,mobile
2380,A3380,dataanalyticscourse,94.0,5389.0,220.53,11.0,10.0,0.106,1670.0,hydrebad,mobile
2381,A3381,dataanalytciscourse,119.0,4653.0,224.68,0.0,4.0,0.0,1773.0,hyderbad,tablet
2382,A3382,dataanlyticscourse,198.0,3926.0,195.25,25.0,7.0,0.035,1060.0,hyderbad,desktop
2383,A3383,dataanalytciscourse,87.0,4154.0,232.88,13.0,3.0,0.034,1099.0,hyderabad,desktop
2384,A3384,dataanalytciscourse,101.0,3286.0,196.59,12.0,9.0,0.089,1034.0,hydrebad,tablet
2385,A3385,dataanalyticscourse,142.0,4593.0,230.69,20.0,5.0,0.035,1537.0,hyderbad,mobile
2386,A3386,dataanlyticscourse,111.0,5689.0,195.94,12.0,4.0,0.0,1377.0,hyderbad,desktop
2387,A3387,dataanalyticscourse,152.0,5040.0,238.61,30.0,9.0,0.04,1795.0,hyderbad,desktop
2388,A3388,dataanalytciscourse,89.0,3623.0,218.35,22.0,6.0,0.067,1311.0,hyderabad,mobile
2389,A3389,dataanlyticscourse,115.0,3999.0,216.67,16.0,6.0,0.031,1777.0,hyderabad,mobile
2390,A3390,dataanalytciscourse,131.0,4320.0,223.08,30.0,7.0,0.058,0.0,hyderbad,mobile
2391,A3391,dataanalyticscourse,153.0,4027.0,182.11,10.0,5.0,0.033,1332.0,hyderabad,tablet
2392,A3392,dataanalyticscourse,108.0,0.0,208.9,10.0,0.0,0.0,1313.0,hyderabad,desktop
2393,A3393,dataanalytciscourse,172.0,5712.0,204.06,28.0,7.0,0.034,1407.0,hyderabad,tablet
2394,A3394,dataanalyticscourse,118.0,5514.0,237.88,27.0,9.0,0.076,1401.0,hyderabad,mobile
2395,A3395,dataanalytciscourse,90.0,3776.0,186.92,19.0,4.0,0.04,1053.0,hyderabad,tablet
2396,A3396,dataanalytciscourse,97.0,3370.0,236.35,20.0,7.0,0.072,0.0,hydrebad,mobile
2397,A3397,dataanlyticscourse,149.0,3814.0,213.11,13.0,7.0,0.047,1057.0,hydrebad,mobile
2398,A3398,dataanalytciscourse,137.0,5434.0,182.57,10.0,7.0,0.051,1852.0,hyderbad,desktop
2399,A3399,dataanalytciscourse,172.0,4079.0,183.05,20.0,8.0,0.047,1988.0,hyderabad,desktop
2400,A3400,dataanalyticscourse,116.0,4252.0,180.05,18.0,8.0,0.069,1568.0,hyderbad,desktop
2401,A3401,dataanalyticscourse,187.0,4793.0,186.41,30.0,9.0,0.0,1120.0,hyderabad,desktop
2402,A3402,dataanalyticscourse,126.0,4140.0,193.49,19.0,0.0,0.0,1340.0,hydrebad,tablet
2403,A3403,dataanalyticscourse,123.0,5844.0,201.7,12.0,6.0,0.0,1636.0,hyderabad,desktop
2404,A3404,dataanlyticscourse,132.0,5845.0,249.74,19.0,0.0,0.05,1067.0,hyderabad,mobile
2405,A3405,dataanlyticscourse,118.0,3371.0,191.98,10.0,6.0,0.0,1458.0,hydrebad,mobile
2406,A3406,dataanalyticscourse,92.0,4853.0,189.19,23.0,9.0,0.0,1189.0,hyderbad,desktop
2407,A3407,dataanlyticscourse,100.0,5781.0,202.96,30.0,7.0,0.07,1132.0,hyderabad,desktop
2408,A3408,dataanalytciscourse,100.0,5435.0,205.99,13.0,6.0,0.031,1607.0,hydrebad,tablet
2409,A3409,dataanalytciscourse,89.0,3915.0,207.63,10.0,7.0,0.0,1454.0,hyderbad,desktop
2410,A3410,dataanalyticscourse,147.0,4231.0,186.73,20.0,5.0,0.0,1271.0,hyderabad,desktop
2411,A3411,dataanalyticscourse,153.0,3225.0,240.34,20.0,8.0,0.052,1313.0,hydrebad,tablet
2412,A3412,dataanalytciscourse,164.0,3996.0,202.56,19.0,10.0,0.061,1880.0,hydrebad,desktop
2413,A3413,dataanalyticscourse,124.0,5949.0,218.12,11.0,10.0,0.0,1019.0,hyderabad,mobile
2414,A3414,dataanlyticscourse,189.0,5740.0,231.73,28.0,5.0,0.0,1306.0,hydrebad,tablet
2415,A3415,dataanalyticscourse,142.0,5354.0,247.32,17.0,4.0,0.048,1828.0,hyderbad,desktop
2416,A3416,dataanlyticscourse,127.0,4587.0,199.63,17.0,5.0,0.043,1319.0,hyderabad,tablet
2417,A3417,dataanlyticscourse,174.0,3957.0,181.56,12.0,3.0,0.0,1385.0,hyderabad,desktop
2418,A3418,dataanlyticscourse,183.0,5971.0,207.43,10.0,7.0,0.038,1325.0,hydrebad,tablet
2419,A3419,dataanlyticscourse,190.0,3455.0,213.11,18.0,7.0,0.037,1730.0,hydrebad,desktop
2420,A3420,dataanlyticscourse,116.0,5748.0,188.91,11.0,7.0,0.0,1368.0,hyderabad,desktop
2421,A3421,dataanalyticscourse,199.0,4387.0,206.92,20.0,9.0,0.038,1054.0,hyderbad,mobile
2422,A3422,dataanlyticscourse,181.0,4103.0,0.0,24.0,8.0,0.044,1103.0,hyderbad,mobile
2423,A3423,dataanalyticscourse,197.0,3253.0,243.38,17.0,3.0,0.034,1606.0,hyderbad,tablet
2424,A3424,dataanalyticscourse,136.0,4492.0,205.0,10.0,4.0,0.0,1319.0,hydrebad,tablet
2425,A3425,dataanalyticscourse,128.0,3153.0,236.34,16.0,6.0,0.0,1050.0,hydrebad,desktop
2426,A3426,dataanlyticscourse,163.0,4794.0,204.35,26.0,3.0,0.052,1978.0,hydrebad,tablet
2427,A3427,dataanalyticscourse,199.0,5210.0,212.53,30.0,10.0,0.05,1749.0,hyderbad,mobile
2428,A3428,dataanlyticscourse,169.0,5326.0,0.0,30.0,5.0,0.03,1030.0,hyderbad,desktop
2429,A3429,dataanalyticscourse,138.0,3961.0,247.45,13.0,3.0,0.022,1601.0,hyderabad,mobile
2430,A3430,dataanlyticscourse,0.0,5937.0,231.01,25.0,4.0,0.057,1448.0,hyderabad,tablet
2431,A3431,dataanlyticscourse,154.0,4904.0,247.11,11.0,8.0,0.052,0.0,hydrebad,tablet
2432,A3432,dataanlyticscourse,105.0,3149.0,233.19,13.0,10.0,0.095,1135.0,hydrebad,tablet
2433,A3433,dataanalytciscourse,89.0,5963.0,209.41,29.0,9.0,0.101,1066.0,hyderbad,desktop
2434,A3434,dataanalyticscourse,125.0,3808.0,191.42,29.0,7.0,0.056,1783.0,hyderabad,tablet
2435,A3435,dataanlyticscourse,175.0,3938.0,186.09,22.0,9.0,0.0,1218.0,hyderabad,mobile
2436,A3436,dataanlyticscourse,175.0,5521.0,207.4,25.0,3.0,0.017,1616.0,hyderbad,mobile
2437,A3437,dataanalyticscourse,183.0,0.0,198.12,27.0,10.0,0.055,0.0,hyderbad,mobile
2438,A3438,dataanalyticscourse,182.0,5466.0,206.3,26.0,4.0,0.037,1816.0,hydrebad,tablet
2439,A3439,dataanalyticscourse,0.0,4528.0,235.96,30.0,4.0,0.0,1926.0,hydrebad,mobile
2440,A3440,dataanalytciscourse,168.0,4904.0,220.19,23.0,6.0,0.036,1870.0,hyderbad,desktop
2441,A3441,dataanalyticscourse,150.0,5057.0,220.26,24.0,5.0,0.033,0.0,hyderabad,desktop
2442,A3442,dataanalytciscourse,152.0,3390.0,209.39,18.0,6.0,0.039,1620.0,hyderabad,desktop
2443,A3443,dataanalyticscourse,113.0,3532.0,247.57,29.0,6.0,0.055,1273.0,hyderabad,mobile
2444,A3444,dataanlyticscourse,93.0,3683.0,201.45,11.0,10.0,0.108,1331.0,hyderabad,mobile
2445,A3445,dataanalyticscourse,141.0,5031.0,189.92,23.0,5.0,0.035,1093.0,hyderbad,desktop
2446,A3446,dataanalyticscourse,191.0,5660.0,192.49,21.0,5.0,0.056,1023.0,hyderabad,mobile
2447,A3447,dataanalytciscourse,187.0,3450.0,234.31,18.0,9.0,0.0,1609.0,hyderbad,tablet
2448,A3448,dataanlyticscourse,118.0,4804.0,227.98,28.0,9.0,0.039,1064.0,hyderabad,mobile
2449,A3449,dataanalyticscourse,184.0,5983.0,242.62,25.0,6.0,0.0,1538.0,hyderabad,desktop
2450,A3450,dataanlyticscourse,167.0,5051.0,202.95,21.0,10.0,0.06,1812.0,hyderabad,mobile
2451,A3451,dataanalyticscourse,162.0,3815.0,221.44,13.0,7.0,0.04,1728.0,hyderabad,desktop
2452,A3452,dataanalytciscourse,125.0,5370.0,183.67,18.0,10.0,0.042,1815.0,hyderabad,tablet
2453,A3453,dataanalyticscourse,102.0,4451.0,219.15,29.0,7.0,0.0,1491.0,hyderbad,mobile
2454,A3454,dataanalytciscourse,141.0,4243.0,190.94,24.0,6.0,0.0,0.0,hyderbad,desktop
2455,A3455,dataanalyticscourse,121.0,3844.0,242.19,29.0,3.0,0.0,1897.0,hyderabad,mobile
2456,A3456,dataanalyticscourse,142.0,4023.0,186.79,17.0,3.0,0.021,1172.0,hyderabad,tablet
2457,A3457,dataanalyticscourse,150.0,4409.0,223.45,23.0,7.0,0.047,1578.0,hyderabad,desktop
2458,A3458,dataanlyticscourse,117.0,3109.0,239.1,21.0,3.0,0.026,0.0,hyderabad,tablet
2459,A3459,dataanalytciscourse,142.0,5613.0,180.45,11.0,9.0,0.063,1978.0,hyderbad,mobile
2460,A3460,dataanalytciscourse,103.0,4821.0,214.54,30.0,6.0,0.058,1408.0,hydrebad,tablet
2461,A3461,dataanlyticscourse,187.0,3289.0,186.04,23.0,5.0,0.027,1645.0,hyderabad,desktop
2462,A3462,dataanalyticscourse,172.0,4441.0,209.18,17.0,10.0,0.043,0.0,hydrebad,desktop
2463,A3463,dataanalytciscourse,105.0,3000.0,185.97,17.0,6.0,0.057,1993.0,hydrebad,mobile
2464,A3464,dataanlyticscourse,181.0,4156.0,245.68,22.0,10.0,0.031,1336.0,hyderabad,mobile
2465,A3465,dataanalyticscourse,172.0,5314.0,240.69,14.0,9.0,0.0,1998.0,hyderabad,tablet
2466,A3466,dataanlyticscourse,98.0,4655.0,182.99,21.0,10.0,0.102,1918.0,hyderabad,desktop
2467,A3467,dataanalyticscourse,92.0,3226.0,236.27,17.0,6.0,0.0,1473.0,hydrebad,tablet
2468,A3468,dataanalytciscourse,102.0,5246.0,234.71,20.0,4.0,0.039,1903.0,hydrebad,tablet
2469,A3469,dataanalytciscourse,143.0,5545.0,246.64,26.0,9.0,0.063,1105.0,hyderabad,mobile
2470,A3470,dataanalyticscourse,111.0,4069.0,203.57,25.0,4.0,0.033,1724.0,hydrebad,mobile
2471,A3471,dataanalyticscourse,116.0,4689.0,198.9,27.0,3.0,0.026,1553.0,hyderabad,mobile
2472,A3472,dataanalytciscourse,148.0,3907.0,199.43,11.0,7.0,0.047,1253.0,hyderbad,desktop
2473,A3473,dataanalyticscourse,90.0,5137.0,219.64,21.0,7.0,0.078,1958.0,hydrebad,mobile
2474,A3474,dataanalytciscourse,80.0,3836.0,209.37,20.0,7.0,0.0,1937.0,hyderabad,tablet
2475,A3475,dataanalyticscourse,188.0,4727.0,245.59,12.0,6.0,0.032,1321.0,hyderbad,mobile
2476,A3476,dataanlyticscourse,114.0,3880.0,0.0,18.0,3.0,0.026,1217.0,hyderbad,mobile
2477,A3477,dataanalyticscourse,112.0,3639.0,185.6,27.0,7.0,0.062,1517.0,hyderbad,tablet
2478,A3478,dataanalytciscourse,96.0,3858.0,199.81,15.0,7.0,0.0,1672.0,hyderbad,mobile
2479,A3479,dataanalyticscourse,0.0,3699.0,186.22,23.0,0.0,0.0,1218.0,hydrebad,tablet
2480,A3480,dataanalyticscourse,172.0,5955.0,216.07,15.0,7.0,0.038,1323.0,hyderabad,mobile
2481,A3481,dataanalyticscourse,134.0,5520.0,189.43,22.0,10.0,0.0,1319.0,hyderbad,desktop
2482,A3482,dataanlyticscourse,148.0,3884.0,233.46,14.0,5.0,0.034,1138.0,hyderabad,mobile
2483,A3483,dataanalyticscourse,191.0,5361.0,220.04,17.0,10.0,0.052,1034.0,hyderbad,mobile
2484,A3484,dataanlyticscourse,168.0,5384.0,235.64,28.0,3.0,0.018,0.0,hyderabad,mobile
2485,A3485,dataanlyticscourse,84.0,4388.0,238.98,29.0,4.0,0.048,1271.0,hydrebad,mobile
2486,A3486,dataanalyticscourse,80.0,5699.0,213.94,17.0,6.0,0.075,1511.0,hyderabad,mobile
2487,A3487,dataanalytciscourse,136.0,3705.0,212.05,16.0,9.0,0.0,1471.0,hydrebad,desktop
2488,A3488,dataanalytciscourse,0.0,3256.0,233.35,15.0,7.0,0.0,1106.0,hyderbad,tablet
2489,A3489,dataanlyticscourse,157.0,4026.0,192.69,19.0,3.0,0.019,1028.0,hyderbad,tablet
2490,A3490,dataanalyticscourse,0.0,3148.0,182.49,21.0,3.0,0.032,1493.0,hyderbad,tablet
2491,A3491,dataanalytciscourse,137.0,5244.0,187.79,20.0,0.0,0.0,1915.0,hyderbad,tablet
2492,A3492,dataanlyticscourse,121.0,5220.0,200.98,21.0,5.0,0.041,1773.0,hyderbad,desktop
2493,A3493,dataanalytciscourse,169.0,5430.0,233.01,27.0,0.0,0.053,2000.0,hyderabad,mobile
2494,A3494,dataanlyticscourse,83.0,4693.0,188.45,24.0,6.0,0.072,1539.0,hydrebad,mobile
2495,A3495,dataanalyticscourse,175.0,4723.0,237.92,19.0,0.0,0.0,1906.0,hyderabad,mobile
2496,A3496,dataanalyticscourse,123.0,5812.0,180.11,25.0,4.0,0.033,1293.0,hyderabad,tablet
2497,A3497,dataanlyticscourse,135.0,4611.0,0.0,17.0,7.0,0.0,1697.0,hydrebad,desktop
2498,A3498,dataanalyticscourse,126.0,4960.0,228.68,30.0,3.0,0.058,1114.0,hyderabad,mobile
2499,A3499,dataanalyticscourse,171.0,4549.0,181.87,18.0,3.0,0.0,1965.0,hydrebad,mobile
2500,A3500,dataanalyticscourse,185.0,4803.0,248.77,30.0,5.0,0.027,1806.0,hydrebad,mobile
2501,A3501,dataanlyticscourse,157.0,3164.0,227.73,20.0,3.0,0.034,0.0,hyderabad,mobile
2502,A3502,dataanalyticscourse,123.0,3343.0,190.66,14.0,5.0,0.041,1562.0,hyderbad,mobile
2503,A3503,dataanalyticscourse,122.0,5718.0,211.65,14.0,4.0,0.033,1857.0,hyderabad,tablet
2504,A3504,dataanalyticscourse,97.0,3754.0,180.42,24.0,10.0,0.103,1011.0,hydrebad,tablet
2505,A3505,dataanlyticscourse,88.0,3684.0,198.73,30.0,4.0,0.045,1195.0,hydrebad,mobile
2506,A3506,dataanalyticscourse,81.0,5068.0,204.53,0.0,9.0,0.044,1773.0,hyderabad,tablet
2507,A3507,dataanalyticscourse,96.0,5538.0,188.79,28.0,6.0,0.062,1181.0,hyderabad,mobile
2508,A3508,dataanalytciscourse,163.0,4813.0,190.77,22.0,8.0,0.049,0.0,hyderabad,desktop
2509,A3509,dataanalytciscourse,0.0,3003.0,210.63,16.0,10.0,0.0,1756.0,hyderbad,tablet
2510,A3510,dataanalyticscourse,142.0,3348.0,242.31,12.0,8.0,0.0,1220.0,hydrebad,tablet
2511,A3511,dataanlyticscourse,83.0,3926.0,186.63,21.0,5.0,0.06,1407.0,hydrebad,tablet
2512,A3512,dataanalyticscourse,188.0,3069.0,214.16,26.0,4.0,0.021,1563.0,hyderabad,desktop
2513,A3513,dataanalytciscourse,193.0,3978.0,231.8,20.0,3.0,0.046,1126.0,hydrebad,mobile
2514,A3514,dataanalytciscourse,181.0,3652.0,206.2,27.0,7.0,0.039,1690.0,hydrebad,tablet
2515,A3515,dataanalyticscourse,199.0,4400.0,228.05,26.0,8.0,0.04,1025.0,hyderbad,tablet
2516,A3516,dataanalytciscourse,167.0,5503.0,232.28,19.0,9.0,0.054,1644.0,hyderabad,mobile
2517,A3517,dataanlyticscourse,189.0,4955.0,215.87,21.0,3.0,0.033,1238.0,hydrebad,mobile
2518,A3518,dataanlyticscourse,125.0,3469.0,192.84,16.0,8.0,0.036,1259.0,hyderabad,desktop
2519,A3519,dataanlyticscourse,166.0,4096.0,204.43,28.0,5.0,0.03,1579.0,hyderabad,desktop
2520,A3520,dataanalytciscourse,181.0,5171.0,208.69,14.0,4.0,0.022,1628.0,hyderabad,mobile
2521,A3521,dataanlyticscourse,0.0,4878.0,183.26,25.0,3.0,0.0,1986.0,hyderabad,desktop
2522,A3522,dataanalyticscourse,127.0,3682.0,0.0,21.0,9.0,0.071,1384.0,hyderabad,tablet
2523,A3523,dataanlyticscourse,83.0,3933.0,214.61,29.0,6.0,0.048,1427.0,hyderabad,tablet
2524,A3524,dataanalyticscourse,80.0,3240.0,221.11,29.0,0.0,0.0,1263.0,hyderabad,desktop
2525,A3525,dataanalyticscourse,105.0,3030.0,185.91,24.0,5.0,0.048,1263.0,hydrebad,desktop
2526,A3526,dataanalyticscourse,155.0,4676.0,219.3,26.0,0.0,0.0,1787.0,hydrebad,tablet
2527,A3527,dataanalytciscourse,185.0,0.0,208.41,25.0,3.0,0.047,1006.0,hyderabad,mobile
2528,A3528,dataanalyticscourse,132.0,5616.0,0.0,28.0,7.0,0.053,1491.0,hyderabad,desktop
2529,A3529,dataanlyticscourse,198.0,5736.0,227.53,14.0,9.0,0.045,1607.0,hyderbad,mobile
2530,A3530,dataanalyticscourse,184.0,3641.0,189.0,22.0,7.0,0.038,1905.0,hyderabad,tablet
2531,A3531,dataanlyticscourse,190.0,5429.0,243.6,23.0,8.0,0.037,0.0,hyderabad,tablet
2532,A3532,dataanalyticscourse,127.0,4327.0,220.57,24.0,5.0,0.0,1017.0,hyderbad,mobile
2533,A3533,dataanlyticscourse,130.0,5340.0,221.95,27.0,0.0,0.0,1488.0,hyderbad,tablet
2534,A3534,dataanalyticscourse,172.0,3612.0,191.27,25.0,10.0,0.0,1243.0,hyderabad,mobile
2535,A3535,dataanlyticscourse,0.0,4195.0,226.79,27.0,3.0,0.05,1117.0,hyderabad,desktop
2536,A3536,dataanalyticscourse,144.0,5968.0,224.21,21.0,6.0,0.032,1993.0,hyderabad,desktop
2537,A3537,dataanalyticscourse,148.0,5431.0,216.71,20.0,6.0,0.041,1200.0,hydrebad,mobile
2538,A3538,dataanalyticscourse,189.0,3420.0,181.35,26.0,6.0,0.032,1692.0,hyderbad,desktop
2539,A3539,dataanalyticscourse,143.0,4701.0,222.43,29.0,4.0,0.028,1953.0,hydrebad,tablet
2540,A3540,dataanalyticscourse,185.0,4958.0,201.3,21.0,5.0,0.027,1965.0,hyderabad,desktop
2541,A3541,dataanlyticscourse,172.0,5295.0,204.31,26.0,8.0,0.0,1218.0,hyderabad,tablet
2542,A3542,dataanlyticscourse,121.0,3577.0,239.27,29.0,3.0,0.0,1735.0,hydrebad,desktop
2543,A3543,dataanalytciscourse,158.0,3766.0,222.89,27.0,0.0,0.056,1673.0,hyderbad,mobile
2544,A3544,dataanalyticscourse,137.0,4287.0,231.9,14.0,7.0,0.0,1829.0,hydrebad,desktop
2545,A3545,dataanalyticscourse,150.0,5630.0,239.21,26.0,4.0,0.027,1302.0,hyderabad,tablet
2546,A3546,dataanalyticscourse,93.0,4157.0,206.1,30.0,8.0,0.086,1129.0,hyderabad,mobile
2547,A3547,dataanlyticscourse,101.0,5983.0,185.86,10.0,5.0,0.05,1019.0,hyderabad,tablet
2548,A3548,dataanalyticscourse,178.0,3109.0,180.7,25.0,10.0,0.056,1709.0,hyderabad,desktop
2549,A3549,dataanlyticscourse,96.0,3365.0,225.77,27.0,8.0,0.083,1884.0,hyderbad,tablet
2550,A3550,dataanlyticscourse,170.0,5380.0,204.62,20.0,4.0,0.024,1473.0,hyderbad,desktop
2551,A3551,dataanlyticscourse,176.0,5036.0,221.48,13.0,3.0,0.031,1072.0,hydrebad,mobile
2552,A3552,dataanalyticscourse,178.0,4176.0,198.49,30.0,4.0,0.022,1717.0,hyderabad,desktop
2553,A3553,dataanlyticscourse,99.0,5663.0,187.48,22.0,5.0,0.034,1394.0,hyderabad,desktop
2554,A3554,dataanlyticscourse,0.0,5852.0,181.96,19.0,4.0,0.0,1816.0,hyderabad,tablet
2555,A3555,dataanalyticscourse,164.0,4725.0,224.43,18.0,10.0,0.061,1140.0,hydrebad,mobile
2556,A3556,dataanlyticscourse,94.0,5762.0,202.12,23.0,5.0,0.053,1694.0,hyderbad,tablet
2557,A3557,dataanalyticscourse,82.0,4773.0,226.66,10.0,6.0,0.033,1189.0,hyderabad,desktop
2558,A3558,dataanalytciscourse,194.0,4198.0,217.66,16.0,10.0,0.052,1619.0,hyderabad,tablet
2559,A3559,dataanalyticscourse,176.0,5314.0,188.23,17.0,8.0,0.045,1725.0,hyderabad,mobile
2560,A3560,dataanlyticscourse,170.0,3401.0,235.7,10.0,0.0,0.0,1047.0,hyderabad,mobile
2561,A3561,dataanlyticscourse,144.0,3509.0,193.65,28.0,3.0,0.021,1361.0,hyderabad,tablet
2562,A3562,dataanalyticscourse,127.0,4850.0,235.92,25.0,10.0,0.079,1057.0,hyderabad,desktop
2563,A3563,dataanalyticscourse,108.0,5245.0,227.35,12.0,5.0,0.046,1384.0,hyderabad,tablet
2564,A3564,dataanalytciscourse,96.0,5474.0,201.65,16.0,8.0,0.03,1376.0,hyderabad,mobile
2565,A3565,dataanalyticscourse,103.0,4913.0,180.45,12.0,3.0,0.029,1178.0,hyderbad,mobile
2566,A3566,dataanalytciscourse,160.0,5975.0,212.18,14.0,0.0,0.0,1507.0,hydrebad,tablet
2567,A3567,dataanalyticscourse,141.0,5451.0,246.96,13.0,4.0,0.028,1725.0,hyderbad,tablet
2568,A3568,dataanalytciscourse,121.0,4538.0,216.98,27.0,4.0,0.033,1874.0,hydrebad,desktop
2569,A3569,dataanlyticscourse,176.0,4285.0,245.13,28.0,9.0,0.0,1321.0,hyderabad,mobile
2570,A3570,dataanalyticscourse,125.0,5041.0,228.64,21.0,6.0,0.048,1403.0,hyderabad,desktop
2571,A3571,dataanalyticscourse,0.0,5386.0,220.23,23.0,5.0,0.0,1462.0,hyderbad,desktop
2572,A3572,dataanalyticscourse,137.0,5168.0,230.04,0.0,7.0,0.051,1377.0,hyderabad,desktop
2573,A3573,dataanalyticscourse,174.0,4308.0,190.54,24.0,10.0,0.057,1948.0,hydrebad,tablet
2574,A3574,dataanalyticscourse,177.0,3884.0,219.75,29.0,5.0,0.028,1626.0,hyderabad,desktop
2575,A3575,dataanalytciscourse,155.0,4312.0,231.52,30.0,3.0,0.019,1003.0,hyderabad,mobile
2576,A3576,dataanlyticscourse,129.0,3482.0,184.89,23.0,9.0,0.0,1667.0,hyderbad,mobile
2577,A3577,dataanalytciscourse,91.0,4893.0,222.3,29.0,10.0,0.11,1430.0,hydrebad,mobile
2578,A3578,dataanlyticscourse,0.0,3075.0,239.32,12.0,10.0,0.0,1966.0,hyderbad,mobile
2579,A3579,dataanlyticscourse,126.0,4558.0,195.36,23.0,3.0,0.024,1020.0,hyderbad,desktop
2580,A3580,dataanalyticscourse,87.0,3248.0,220.5,13.0,6.0,0.0,1871.0,hyderabad,mobile
